system:index,B10,B2,B3,B4,B5,B6,B7,Hillshade,MNDWI,NDVI,id,slope,.geo,Class,Sensor,B10_normalized
229_0,268.8545,0.14644343,0.09392537,0.06743058,0.038460188,0.0025934838,0.0015030417,88,0.94625956,-0.2735875,-1484755482,27.376776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.1422193875142,-43.56272576859623]}",Shadow,LC09,0.1765037842803993
230_0,274.78897,0.084759764,0.049747735,0.03182912,0.018007029,0.0058353385,0.0035365687,76,0.7900318,-0.2773507,-2048581761,44.66874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.1244926661214,-43.555568148938804]}",Shadow,LC09,0.3025962494393323
231_0,273.07303,0.10129323,0.06227308,0.04149574,0.023341354,0.002829255,0.0017093415,66,0.91308284,-0.28,-1645853440,38.453316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.11827765179962,-43.548767262755575]}",Shadow,LC09,0.26613686811887455
232_0,276.4808,0.07143869,0.039963227,0.024019197,0.016798701,0.006100581,0.003123969,74,0.73512477,-0.17689534,-229361367,41.58717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.79497453546287,-43.68925053910047]}",Shadow,LC09,0.33854335429112764
233_0,279.48434,0.07199865,0.04067054,0.024225496,0.026936866,0.00984345,0.0047448967,41,0.61026835,0.052995414,-2057032064,45.268597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.80515926292315,-43.701242613903084]}",Shadow,LC09,0.4023609762191949
234_0,275.54053,0.07450372,0.042203054,0.025315939,0.015266188,0.006807895,0.004774368,73,0.72218883,-0.2476398,1206051732,32.32983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.63903121262086,-43.81958546870498]}",Shadow,LC09,0.3185649969626739
235_0,281.06866,0.0727649,0.04067054,0.023930782,0.028823037,0.009283493,0.00377234,70,0.62831855,0.092737444,1691164610,38.206654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.67100629452165,-43.7907898037607]}",Shadow,LC09,0.436023765718612
236_0,280.79166,0.07093768,0.039756928,0.022958227,0.035306744,0.0099023925,0.0036249831,44,0.60118693,0.21193725,-1963538004,43.560425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.66919634407319,-43.78833773076509]}",Shadow,LC09,0.4301382169081825
237_0,278.92377,0.06978829,0.039874814,0.023930782,0.027467351,0.013350547,0.0065721236,25,0.49833888,0.06880734,367553085,53.74388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.6055768745034,-43.79838357176078]}",Shadow,LC09,0.3904502827294409
238_0,278.4149,0.0692578,0.038047586,0.022162497,0.01738813,0.00607111,0.003418683,50,0.7247829,-0.12071534,1050206957,43.758877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.60076180714216,-43.79697415488421]}",Shadow,LC09,0.37963808336784227
239_0,278.9334,0.06913992,0.038253885,0.022103556,0.032536432,0.007043666,0.0025934838,104,0.68900454,0.19093849,-688415016,23.90399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.5973623411993,-43.79882325672075]}",Shadow,LC09,0.3906548958523453
240_0,279.6503,0.07099662,0.038931727,0.022751926,0.032595377,0.0072204946,0.0028587265,119,0.6871009,0.17784882,-2086332156,18.937567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.59508685041123,-43.81635251166395]}",Shadow,LC09,0.40588720611298185
241_0,279.9146,0.07031877,0.039933756,0.022869812,0.033361632,0.0072204946,0.0027113694,118,0.69375,0.18658279,1648671800,21.56324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.59654692047795,-43.81772100662995]}",Shadow,LC09,0.411502912071813
242_0,275.48395,0.07415006,0.04152521,0.025227524,0.015177774,0.006748952,0.0043617683,95,0.72039074,-0.24872357,1206051732,26.184124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.639391897573,-43.82012998522923]}",Shadow,LC09,0.3173628151876052
243_0,275.05353,0.07270596,0.040582128,0.024225496,0.014146275,0.0052753817,0.0035660402,129,0.7699229,-0.2626728,1048610924,14.152456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.63681808388938,-43.8184786453834]}",Shadow,LC09,0.3082174797400077
244_0,278.61166,0.073678516,0.04170204,0.024579152,0.027732594,0.008870893,0.004214411,47,0.64918417,0.06028171,-1179667037,48.26226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.60595620085843,-43.84619772446088]}",Shadow,LC09,0.38381873529542293
245_0,279.53864,0.06843261,0.038018115,0.021337299,0.03433419,0.0042438824,0.001738813,104,0.79916316,0.23345686,-1967719678,25.201206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.5142715433704,-43.85611677957931]}",Shadow,LC09,0.40351471376578824
246_0,280.2955,0.06869785,0.037959173,0.021219414,0.03580776,0.004774368,0.0015030417,36,0.7765517,0.25581393,1203032727,47.486034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.43400610791946,-43.88502676073221]}",Shadow,LC09,0.419596072872868
247_0,280.44113,0.06840313,0.03748763,0.021425713,0.0393738,0.0045091254,0.0012967419,53,0.7852632,0.29520118,-2122048522,48.688644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.4361612758162,-43.888297559957714]}",Shadow,LC09,0.4226903417294117
248_0,277.89035,0.06822631,0.037811816,0.022015141,0.025640124,0.0066015953,0.0025934838,142,0.70272064,0.07606679,-1493660896,47.602547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.38191013274601,-43.89186378526298]}",Shadow,LC09,0.36849272369813046
249_0,278.54398,0.06961146,0.038637016,0.02263404,0.024402324,0.006866838,0.003418683,73,0.6981865,0.03759397,-910415203,40.41816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.38262030535347,-43.893224371604624]}",Shadow,LC09,0.3823807066185645
0_0,287.4945,0.17175935,0.11838664,0.042379882,0.01340949,0.0024755981,0.0014146275,173,0.9590344,-0.51928157,-802009605,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.13977214731668,-43.916289567702805]}",Water,LC09,0.5725565995381228
1_0,287.181,0.18396053,0.12616709,0.04361768,0.012908476,0.0022987698,0.0008841422,173,0.964212,-0.5432742,-1873440915,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.1831976351715,-43.93767663525392]}",Water,LC09,0.5658955181227092
2_0,287.2195,0.18381317,0.1268744,0.043706097,0.014087332,0.003182912,0.0017977558,173,0.9510537,-0.5124936,602981636,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.19478599356447,-43.96530975631748]}",Water,LC09,0.5667135456649529
3_0,286.7804,0.19259565,0.13645262,0.047714207,0.012937947,0.0023282412,0.0010020279,173,0.96644723,-0.5733722,-694215528,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.1713847392436,-44.0345592421178]}",Water,LC09,0.557383782189649
4_0,287.6155,0.17414655,0.11196187,0.03963904,0.013350547,0.0022692983,0.0011493849,173,0.9602683,-0.49610677,-1300253346,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.14379997384643,-43.974122659908176]}",Water,LC09,0.5751275432423169
5_0,287.04172,0.15009788,0.11243342,0.043853454,0.01255482,0.0021808841,0.0010609706,173,0.9619439,-0.5548589,955053443,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.53458207162552,-43.791357037418706]}",Water,LC09,0.5629361706919641
6_0,287.80414,0.14894849,0.09875868,0.035070974,0.012525348,0.0026524267,0.0011788562,173,0.9476896,-0.47368422,-715924993,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.5474812754635,-43.860827927129726]}",Water,LC09,0.579135665724625
7_0,287.60666,0.14561822,0.095487356,0.03436366,0.0124664055,0.0023282412,0.0010609706,173,0.9523953,-0.46758968,-1598170849,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.5133989188264,-43.828544528067425]}",Water,LC09,0.5749397156196299
8_0,287.184,0.14980316,0.096813574,0.034658376,0.012201162,0.00209247,0.00085467077,173,0.95768774,-0.4792453,523728615,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.51581127567607,-43.89932394809243]}",Water,LC09,0.5659592605285992
9_0,287.5978,0.146355,0.0947211,0.034304716,0.0127905905,0.002534541,0.0013556847,173,0.9478788,-0.456821,-2109028224,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.5462509413159,-43.92456901906253]}",Water,LC09,0.5747514630475713
10_0,287.89832,0.13957658,0.084347166,0.031475462,0.012613762,0.0022692983,0.0010609706,173,0.9476012,-0.42780748,512466536,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.49349519846177,-43.975937841789516]}",Water,LC09,0.5811367523201707
11_0,289.1588,0.07624253,0.045150194,0.02534541,0.012112748,0.0027703121,0.0014440989,173,0.88437885,-0.35326514,-1413125327,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.4542548071746,-43.931459606380656]}",Water,LC09,0.6079187615785421
12_0,289.10355,0.07624253,0.045798566,0.025728539,0.012672705,0.0032418547,0.0017093415,173,0.86778843,-0.33998466,321203859,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.44873297926497,-43.96276555020477]}",Water,LC09,0.6067448389367508
13_0,289.8832,0.08086954,0.059738543,0.036515072,0.01612086,0.0029176692,0.0012967419,173,0.9068674,-0.38745797,1403997894,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.8772326930941,-43.986448208608415]}",Water,LC09,0.6233104278539013
14_0,289.91498,0.07918967,0.055583075,0.032978505,0.01632716,0.0025050696,0.0010609706,173,0.9137494,-0.33771667,-145564111,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.8712266609773,-43.99589529687508]}",Water,LC09,0.6239856724069539
15_0,277.16687,0.2683077,0.28298444,0.25268784,0.06828525,0.0022398268,0.0012672705,212,0.9842943,-0.57451105,641420948,22.655416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.18572393840935,-43.66974215241255]}",Water,LC09,0.35312060509391074
16_0,278.28238,0.23839422,0.25660753,0.23423874,0.06454238,0.0023282412,0.0015325132,149,0.98201686,-0.5679621,2045480799,7.4975123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.11501190091272,-43.67029701978885]}",Water,LC09,0.37682236882503367
17_0,280.4949,0.24089928,0.25914207,0.23471028,0.06398243,0.002387184,0.0011788562,173,0.9817444,-0.57158357,-918015840,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.10853050365716,-43.68078129966659]}",Water,LC09,0.42383281811763074
18_0,278.24036,0.20874597,0.21107422,0.18649507,0.05130972,0.0036544544,0.0022692983,172,0.9659621,-0.5684719,-1969306866,5.221481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.07731511170778,-43.70187292235813]}",Water,LC09,0.37592955019321384
19_0,281.2006,0.23509341,0.24605678,0.20827444,0.04653535,0.0025050696,0.0014735704,173,0.9798435,-0.6347444,-805915791,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.08917078573623,-43.70574966324628]}",Water,LC09,0.43882715672961514
20_0,281.0718,0.23447451,0.2444948,0.20585778,0.046358522,0.0030944976,0.0019451128,173,0.975003,-0.63239074,-443630033,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.0950545009425,-43.710658515294185]}",Water,LC09,0.4360904827701087
21_0,282.2344,0.1964564,0.20008138,0.17800729,0.054934703,0.00377234,0.002387184,173,0.96298975,-0.52834004,1691997765,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.94784159584955,-43.69643249403373]}",Water,LC09,0.460792789799005
22_0,283.17462,0.19613221,0.20008138,0.17812519,0.052665405,0.0032123832,0.0020040558,173,0.96839666,-0.5436087,1303426443,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.95563030901755,-43.69812463411052]}",Water,LC09,0.48077008475402755
23_0,280.01633,0.178302,0.14152169,0.06510234,0.016503988,0.0043028253,0.0032123832,156,0.9409863,-0.59552187,-1257772110,5.403946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.042894842685,-43.61866315873306]}",Water,LC09,0.4136644170555125
24_0,282.6499,0.19330296,0.18452048,0.1367768,0.030296607,0.00397864,0.002740841,171,0.95778614,-0.6373258,1950261536,1.1863219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.03760403336136,-43.62402116429025]}",Water,LC09,0.4696211130146481
25_0,282.7458,0.25937784,0.26471218,0.23465134,0.06404137,0.0022987698,0.0013851561,167,0.98278147,-0.5711889,710884348,2.5994139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.33537396645917,-43.59723712953432]}",Water,LC09,0.47165874525623636
26_0,280.75696,0.2598494,0.266952,0.23868893,0.06793159,0.002387184,0.0013851561,173,0.98227376,-0.5569012,-1692761012,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.32521551241408,-43.6082526706222]}",Water,LC09,0.42940092974673194
27_0,283.34073,0.24758929,0.27535135,0.2719916,0.10250156,0.0038902257,0.0027113694,147,0.9721372,-0.45258516,1688594299,12.001806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.35078319565548,-43.581388366511334]}",Water,LC09,0.48429950176810815
28_0,289.86877,0.09233392,0.04942355,0.02578748,0.010491821,0.0021219412,0.0014146275,173,0.91766727,-0.42160842,1439753120,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.03773674873102,-43.73791141259852]}",Water,LC09,0.6230038268815745
29_0,290.11688,0.10480032,0.05867757,0.027850479,0.010550763,0.0016798702,0.0008841422,173,0.94433594,-0.45049885,-880722610,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.4908806802923,-43.56921866407766]}",Water,LC09,0.6282755363232909
30_0,290.7834,0.09186237,0.045975395,0.024549682,0.0095782075,0.0018272272,0.0012377991,173,0.9235512,-0.43868738,148766254,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.760247968038,-43.149701153012856]}",Water,LC09,0.6424373991143624
31_0,290.57123,0.094102204,0.047684737,0.025993781,0.010256049,0.0023282412,0.0014440989,173,0.9068945,-0.43414637,196714119,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.29312389470257,-43.203925462649465]}",Water,LC09,0.6379293236951986
32_0,289.99002,0.105566576,0.059974313,0.026966337,0.010668649,0.002033527,0.0011199134,173,0.93441063,-0.4330462,1057948951,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.13714420152988,-43.18828305874014]}",Water,LC09,0.6255800824529271
33_0,289.97272,0.10777693,0.061477356,0.027172636,0.011847505,0.0024461267,0.0017682844,173,0.92346704,-0.39274925,1268604659,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.73324881266865,-42.87920170161103]}",Water,LC09,0.6252125012456324
34_0,290.0131,0.10412248,0.063393,0.030886034,0.014853589,0.006012167,0.0043912395,173,0.8267516,-0.35051546,-1346352740,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.07372506594774,-42.52800179595308]}",Water,LC09,0.6260704740289006
35_0,290.5856,0.093571715,0.04901095,0.028174665,0.013881032,0.004980668,0.003919697,173,0.81550217,-0.33987388,2109961479,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.46110427593803,-42.534053136622106]}",Water,LC09,0.6382346498194071
36_0,290.2724,0.09112559,0.045945924,0.024932811,0.010491821,0.0022987698,0.0012967419,173,0.90470374,-0.40765393,-2113965509,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.45035278053976,-42.925470448105315]}",Water,LC09,0.6315799426445833
37_0,289.90054,0.07429741,0.04152521,0.023901312,0.013910504,0.0023282412,0.0010314992,173,0.8938172,-0.2642245,-2147410626,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.4559064328738,-42.59223030043193]}",Water,LC09,0.6236788589599401
38_0,290.11975,0.07364905,0.041790456,0.024844395,0.014794646,0.002387184,0.0011199134,173,0.89192796,-0.2535316,665657169,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.55007461172022,-42.61451121828818]}",Water,LC09,0.6283365165582587
39_0,289.50714,0.07288279,0.04043477,0.023812898,0.014853589,0.0023282412,0.0007662566,173,0.8911096,-0.23170732,2076606668,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.57298155955098,-42.59953958560942]}",Water,LC09,0.6153201048010141
40_0,288.9347,0.07335433,0.040817898,0.024549682,0.015384074,0.0028881978,0.0017682844,173,0.86783546,-0.22952029,-301890204,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.6885571171135,-42.567833653162744]}",Water,LC09,0.6031572038586257
41_0,289.26343,0.0715271,0.039049614,0.022545626,0.014175747,0.0022987698,0.0009725564,173,0.8888097,-0.22792938,-313310236,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.73721975464957,-42.541054045250945]}",Water,LC09,0.6101418842212691
42_0,289.3186,0.07179235,0.0391675,0.022928754,0.01488306,0.0027703121,0.0011788562,173,0.86788476,-0.21278255,-1169687061,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.75079493142817,-42.54582900562453]}",Water,LC09,0.6113141070655695
43_0,290.258,0.07326592,0.04037583,0.024225496,0.014057861,0.002534541,0.0011493849,173,0.8818681,-0.2655889,-545099118,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.1983947690079,-42.678069069104986]}",Water,LC09,0.631273979096315
44_0,288.66925,0.0737964,0.04170204,0.025256995,0.014205218,0.0024166554,0.0010314992,173,0.89044756,-0.28005973,-516126762,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.19587158691013,-42.69077128542167]}",Water,LC09,0.5975170633108693
45_0,290.27527,0.07394376,0.04146627,0.023753954,0.013114776,0.0020040558,0.00061889953,173,0.9077966,-0.28856912,-38498567,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.14746402566405,-42.817821045203985]}",Water,LC09,0.63164092287955
46_0,290.33856,0.074091114,0.04167257,0.023547653,0.013291605,0.0019156415,0.0008251994,173,0.91210276,-0.27839997,-873092185,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.1464306829874,-42.846459395125486]}",Water,LC09,0.632985675169124
47_0,290.58273,0.07582993,0.040965255,0.02366554,0.012495876,0.0018272272,0.0007367852,173,0.91460055,-0.30888346,1947873678,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.9247334649308,-42.797088800206474]}",Water,LC09,0.6381736695844404
48_0,287.9542,0.081105314,0.047714207,0.027408408,0.012643234,0.0023282412,0.0012083277,173,0.90694934,-0.36865342,-1145964502,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.27675799054103,-43.73015143195585]}",Water,LC09,0.5823240608671987
49_0,288.00122,0.081635796,0.047655266,0.027496822,0.013085305,0.0021808841,0.0012672705,173,0.91247785,-0.35511982,-470414500,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.28041177880291,-43.73263748764791]}",Water,LC09,0.583323116842167
50_0,289.50134,0.078659184,0.04461971,0.02575801,0.013203191,0.0022987698,0.0011493849,173,0.90201,-0.322239,816490289,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.38508721246853,-43.71876830288829]}",Water,LC09,0.6151968694829625
51_0,289.6201,0.079042315,0.044943895,0.025816953,0.013321076,0.0022398268,0.0012672705,173,0.90505934,-0.31927714,252614253,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.41423241510296,-43.71512475583707]}",Water,LC09,0.6177202188574255
52_0,289.57086,0.08131161,0.04833311,0.030326078,0.014942003,0.0034481545,0.0015030417,173,0.8668184,-0.33984375,340857072,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.34991912292207,-43.697467120836954]}",Water,LC09,0.6166739935020987
53_0,288.4236,0.11001676,0.09858186,0.07126186,0.018566987,0.0024166554,0.0014440989,173,0.95214474,-0.5866142,-1641397648,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.26525035994493,-43.24995923824547]}",Water,LC09,0.5922976226419829
54_0,288.44995,0.1104883,0.098817624,0.07120292,0.018743815,0.0027703121,0.0016209274,173,0.94545984,-0.5832241,-616991915,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.25453396299676,-43.24988990290864]}",Water,LC09,0.5928574934403752
55_0,291.038,0.07974963,0.045592267,0.026966337,0.01361579,0.002387184,0.0011199134,173,0.9004914,-0.32897604,266620534,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.21909048964986,-43.30503172510037]}",Water,LC09,0.6478470046274865
56_0,291.34616,0.08001487,0.045297552,0.02681898,0.013380019,0.00188617,0.0010904421,173,0.92004997,-0.33431083,-755426204,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.20933756939698,-43.315500042800785]}",Water,LC09,0.6543946245604164
57_0,291.07513,0.080574825,0.045916453,0.027202109,0.013350547,0.0022398268,0.0013556847,173,0.90697676,-0.34156978,-441890384,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.19300735553463,-43.31943802815627]}",Water,LC09,0.6486359231377072
58_0,291.32336,0.0785413,0.043028254,0.025404353,0.012849533,0.0025640123,0.0014146275,173,0.88752425,-0.32819724,-2092934096,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.1372079178109,-43.28850528743942]}",Water,LC09,0.6539101822756587
59_0,289.36212,0.07966121,0.044560768,0.03017872,0.01214222,0.0024461267,0.0014146275,173,0.89592475,-0.42618385,1397674078,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.13709821456274,-43.24393165797905]}",Water,LC09,0.6122387969003343
60_0,289.21402,0.080044344,0.044914424,0.031947006,0.0125842905,0.0025640123,0.0014735704,173,0.89199257,-0.43481138,1136524315,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.131879419711,-43.247133840233694]}",Water,LC09,0.6090920467962749
61_0,282.16602,0.20143707,0.18307638,0.114643775,0.021131,0.004420711,0.0032123832,173,0.95284504,-0.68873453,1033918901,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.40317825457706,-43.468220537805195]}",Water,LC09,0.4593398878941059
62_0,284.23126,0.23082006,0.2416066,0.20052345,0.042821955,0.0028587265,0.0021808841,176,0.9766124,-0.6480562,-1241162845,8.137203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.4567755766346,-43.48847729822166]}",Water,LC09,0.5032210100069207
63_0,282.52606,0.22958227,0.23883627,0.19854887,0.041878868,0.002387184,0.0015030417,173,0.9802077,-0.6516303,1529183588,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.4719276168124,-43.49530149894412]}",Water,LC09,0.4669898264995447
64_0,282.08203,0.22961172,0.23916046,0.19887306,0.042144112,0.0027703121,0.0012672705,173,0.9770983,-0.65028125,-162008114,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.47778276656558,-43.50478288467261]}",Water,LC09,0.4575553130038963
65_0,283.94138,0.24629255,0.24688198,0.21900202,0.058972284,0.002829255,0.001738813,173,0.9773398,-0.57569975,-2045842674,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.49700921001235,-43.46867178414867]}",Water,LC09,0.49706179380054055
66_0,282.2965,0.24425901,0.24537893,0.21755792,0.059443828,0.0025050696,0.0012672705,173,0.97978836,-0.5708054,-732472346,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.50217489398193,-43.47193594875181]}",Water,LC09,0.4621122576009095
67_0,282.38654,0.24599783,0.24811977,0.22159551,0.0629804,0.0030650264,0.0021808841,173,0.9755955,-0.55737364,1316947769,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.49725693337524,-43.48353000039161]}",Water,LC09,0.4640253796763292
68_0,283.01132,0.2597315,0.26751196,0.24022144,0.06442449,0.0022692983,0.0014735704,173,0.98317677,-0.5770533,-473115629,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.52119946297427,-43.45824055523514]}",Water,LC09,0.47730037312679674
69_0,282.77054,0.2574622,0.26559633,0.2389247,0.064188726,0.0022103556,0.0012672705,173,0.9834929,-0.57647055,-1669381883,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.53420911161592,-43.45424233006729]}",Water,LC09,0.47218440763013547
70_0,277.91306,0.23547654,0.24066351,0.21761687,0.062361497,0.0027113694,0.001591456,158,0.9777186,-0.5545263,1835208784,5.7626705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.55283827104475,-43.44216080070576]}",Water,LC09,0.3689752537107102
71_0,286.4916,0.077185616,0.051663376,0.027732594,0.013291605,0.0022398268,0.0011788562,173,0.9168945,-0.35201147,1679174043,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.18723564914083,-43.46773385237212]}",Water,LC09,0.5512475132493903
72_0,288.05414,0.07491632,0.047065835,0.026465323,0.013144247,0.0024166554,0.0011199134,173,0.9023228,-0.33630952,2012479670,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.17021969766745,-43.483698124307814]}",Water,LC09,0.5844475328820516
73_0,287.2284,0.07559416,0.051015005,0.03079762,0.0146178175,0.003477626,0.0014735704,173,0.87236345,-0.35626218,-1225476305,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.10779823810242,-43.638016014436126]}",Water,LC09,0.5669026481357581
74_0,289.246,0.07518156,0.046211164,0.025669595,0.014558875,0.0046859537,0.002681898,173,0.81586564,-0.27619046,1072491521,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.05645044537368,-43.61536257001506]}",Water,LC09,0.6097715408430524
75_0,287.46793,0.07438583,0.047832094,0.027349465,0.013556847,0.0028881978,0.0013262134,173,0.88611275,-0.33717576,-696383585,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.04937777766716,-43.60483101581198]}",Water,LC09,0.5719920542966317
76_0,287.56537,0.07485738,0.047949977,0.027703123,0.013998918,0.0032713262,0.0016798702,173,0.87226695,-0.32862192,446437944,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.04082713849596,-43.60348376880829]}",Water,LC09,0.5740624076399091
77_0,287.52405,0.08950466,0.051604435,0.02510964,0.012171691,0.0023282412,0.0010904421,173,0.9136612,-0.3470356,1504636593,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.4537069535815,-43.242774664059866]}",Water,LC09,0.5731844622361301
78_0,287.2728,0.08779532,0.05051399,0.02510964,0.012289576,0.0020040558,0.000943085,173,0.92368126,-0.34278962,-1729142548,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.47460695135317,-43.26943372335829]}",Water,LC09,0.567846035742917
79_0,287.56537,0.08870894,0.051486548,0.025374882,0.012525348,0.0022398268,0.0012083277,173,0.91662097,-0.33903578,-1793491154,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.4621445443572,-43.28353198312067]}",Water,LC09,0.5740624076399091
80_0,287.3911,0.08809003,0.050867647,0.025227524,0.012613762,0.0021219412,0.0009725564,173,0.919911,-0.33333334,2009666941,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.48257488234614,-43.29533370608683]}",Water,LC09,0.5703596112818108
81_0,287.40292,0.08835528,0.05133919,0.025080167,0.0127905905,0.0027113694,0.0013851561,173,0.89967287,-0.3245136,925168912,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.51693630737418,-43.291401642708244]}",Water,LC09,0.5706107563610139
